Chr01A	4050000	4080000	0.867307
Chr01A	4080000	4110000	0.885084
Chr01A	4110000	4140000	0.902729
Chr01A	4140000	4170000	0.906188
Chr01A	4170000	4200000	0.902897
Chr01A	4200000	4230000	0.903543
Chr01A	4230000	4260000	0.862915
Chr01A	4260000	4290000	0.896513
Chr01A	4290000	4320000	0.859755
Chr01A	4320000	4350000	0.894832
Chr01A	4350000	4380000	0.87957
Chr01A	4380000	4410000	0.870889
Chr01A	4410000	4440000	0.877018
Chr01A	4440000	4470000	0.913502
Chr01A	4470000	4500000	0.865067
Chr01A	4500000	4530000	0.919999
Chr01A	4530000	4560000	0.90407
Chr01A	4560000	4590000	0.922072
Chr01A	4590000	4620000	0.936668
Chr01A	4620000	4650000	0.895811
Chr01A	4650000	4680000	0.926763
Chr01A	4680000	4710000	0.907168
Chr01A	4710000	4740000	0.89791
Chr01A	4740000	4770000	0.643432
Chr01A	4770000	4800000	0.960428
Chr01A	4800000	4830000	0.923474
Chr01A	4830000	4860000	0.946134
Chr01A	4860000	4890000	0.958425
Chr01A	4890000	4920000	0.939722
Chr01A	4920000	4950000	0.874847
Chr01A	4950000	4980000	0.820594
Chr01A	4980000	5010000	0.804447
Chr01A	5010000	5040000	0.935954
Chr01A	5040000	5070000	0.923142
Chr01A	5070000	5100000	0.89233
Chr01A	5100000	5130000	0.804204
Chr01A	5130000	5160000	0.935743
Chr01A	5160000	5190000	0.834417
Chr01A	5190000	5220000	0.845223
Chr01A	5220000	5250000	0.858699
Chr01A	5250000	5280000	0.960623
Chr01A	5280000	5310000	0.937145
Chr01A	5310000	5340000	0.949708
Chr01A	5340000	5370000	0.771606
Chr01A	5370000	5400000	0.971631
Chr01A	5400000	5430000	0.895689
Chr01A	5430000	5460000	0.895416
Chr01A	5460000	5490000	0.868499
Chr01A	5490000	5520000	0.891231
Chr01A	5520000	5550000	0.775171
Chr01A	5550000	5580000	0.742729
Chr01A	5580000	5610000	0.829087
Chr01A	5610000	5640000	0.822682
Chr01A	5640000	5670000	0.931272
Chr01A	5670000	5700000	0.959265
Chr01A	5700000	5730000	0.820575
Chr01A	5730000	5760000	0.786008
Chr01A	5760000	5790000	0.732534
Chr01A	5790000	5820000	0.921614
Chr01A	5820000	5850000	0.924083
Chr01A	5850000	5880000	0.878456
Chr01A	5880000	5910000	0.687346
Chr01A	5910000	5940000	0.886782
Chr01A	5940000	5970000	0.76187
Chr01A	5970000	6000000	0.938782
Chr01A	6000000	6030000	0.962695
Chr01A	6030000	6060000	0.666357
Chr01A	6060000	6090000	0.780232
Chr01A	6090000	6120000	0.971279
Chr01A	6120000	6150000	0.829893
Chr01A	6150000	6180000	0.944918
Chr01A	6180000	6210000	0.966988
Chr01A	6210000	6240000	0.746368
Chr01A	6240000	6270000	0.698743
Chr01A	6270000	6300000	0.953239
Chr01A	6300000	6330000	0.94326
Chr01A	6330000	6360000	0.965731
Chr01A	6360000	6390000	0.976401
Chr01A	6390000	6420000	0.970017
Chr01A	6420000	6450000	0.877511
Chr01A	6450000	6480000	0.616554
Chr01A	6480000	6510000	0.949438
Chr01A	6510000	6540000	0.905135
Chr01A	6540000	6570000	0.885561
Chr01A	6570000	6600000	0.640263
Chr01A	6600000	6630000	0.959698
Chr01A	6630000	6660000	0.875655
Chr01A	6660000	6690000	0.563085
Chr01A	6690000	6720000	0.966538
Chr01A	6720000	6750000	0.685171
Chr01A	6750000	6780000	0.822794
Chr01A	6780000	6810000	0.887536
Chr01A	6810000	6840000	0.933489
Chr01A	6840000	6870000	0.947044
Chr01A	6870000	6900000	0.964583
Chr01A	6900000	6930000	0.909392
Chr01A	6930000	6960000	0.754532
Chr01A	6960000	6990000	0.686382
Chr01A	6990000	7020000	0.892124
Chr01A	7020000	7050000	0.845654
Chr01A	7050000	7080000	0.811303
Chr01A	7080000	7110000	0.924151
Chr01A	7110000	7140000	0.655737
Chr01A	7140000	7170000	0.885202
Chr01A	7170000	7200000	0.762546
Chr01A	7200000	7230000	0.523034
Chr01A	7230000	7260000	0.816551
Chr01A	7260000	7290000	0.903985
Chr01A	7290000	7320000	0.783918
Chr01A	7320000	7350000	0.959295
Chr01A	7350000	7380000	0.700798
Chr01A	7380000	7410000	0.923239
Chr01A	7410000	7440000	0.85752
Chr01A	7440000	7470000	0.850868
Chr01A	7470000	7500000	0.907225
Chr01A	7500000	7530000	0.826692
Chr01A	7530000	7560000	0.722936
Chr01A	7560000	7590000	0.750832
Chr01A	7590000	7620000	0.760477
Chr01A	7620000	7650000	0.738114
Chr01A	7650000	7680000	0.728602
Chr01A	7680000	7710000	0.871524
Chr01A	7710000	7740000	0.837341
Chr01A	7740000	7770000	0.71984
Chr01A	7770000	7800000	0.742429
Chr01A	7800000	7830000	0.84933
Chr01A	7830000	7860000	0.952217
Chr01A	7860000	7890000	0.82096
Chr01A	7890000	7920000	0.765418
Chr01A	7920000	7950000	0.703461
Chr01A	7950000	7980000	0.952973
Chr01A	7980000	8010000	0.867434
Chr01A	8010000	8040000	0.918488
Chr01A	8040000	8070000	0.838081
Chr01A	8070000	8100000	0.887728
Chr01A	8100000	8130000	0.772367
Chr01A	8130000	8160000	0.874184
Chr01A	8160000	8190000	0.809007
Chr01A	8190000	8220000	0.862777
Chr01A	8220000	8250000	0.563029
Chr01A	8250000	8280000	0.68294
Chr01A	8280000	8310000	0.952494
Chr01A	8310000	8340000	0.841141
Chr01A	8340000	8370000	0.593657
Chr01A	8370000	8400000	0.830254
Chr01A	8400000	8430000	0.500422
Chr01A	8430000	8460000	0.581743
Chr01A	8460000	8490000	0.827966
Chr01A	8490000	8520000	0.684066
Chr01A	8520000	8550000	0.704023
Chr01A	8550000	8580000	0.799363
Chr01A	8580000	8610000	0.848204
Chr01A	8610000	8640000	0.90652
Chr01A	8640000	8670000	0.82444
Chr01A	8670000	8700000	0.805008
Chr01A	8700000	8730000	0.897809
Chr01A	8730000	8760000	0.684502
Chr01A	8760000	8790000	0.797347
Chr01A	8790000	8820000	0.883402
Chr01A	8820000	8850000	0.810978
Chr01A	8850000	8880000	0.862178
Chr01A	8880000	8910000	0.727924
Chr01A	8910000	8940000	0.897756
Chr01A	8940000	8970000	0.75733
Chr01A	8970000	9000000	0.728481
Chr01A	9000000	9030000	0.801969
Chr01A	9030000	9060000	0.800675
Chr01A	9060000	9090000	0.579716
Chr01A	9090000	9120000	0.642487
Chr01A	9120000	9150000	0.72152
Chr01A	9150000	9180000	0.727493
Chr01A	9180000	9210000	0.64769
Chr01A	9210000	9240000	0.612479
Chr01A	9240000	9270000	0.602722
Chr01A	9270000	9300000	0.56507
Chr01A	9300000	9330000	0.697953
Chr01A	9330000	9360000	0.919772
Chr01A	9360000	9390000	0.488173
Chr01A	9390000	9420000	0.487801
Chr01A	9420000	9450000	0.785844
Chr01A	9450000	9480000	0.640909
Chr01A	9480000	9510000	0.966164
Chr01A	9510000	9540000	0.823248
Chr01A	9540000	9570000	0.787294
Chr01A	9570000	9600000	0.91744
Chr01A	9600000	9630000	0.715285
Chr01A	9630000	9660000	0.601136
Chr01A	9660000	9690000	0.834321
Chr01A	9690000	9720000	0.932875
Chr01A	9720000	9750000	0.813427
Chr01A	9750000	9780000	0.585192
Chr01A	9780000	9810000	0.765028
Chr01A	9810000	9840000	0.887637
Chr01A	9840000	9870000	0.749598
Chr01A	9870000	9900000	0.609691
Chr01A	9900000	9930000	0.393894
Chr01A	9930000	9960000	0.783944
Chr01A	9960000	9990000	0.702837
Chr01A	9990000	10020000	0.379275
Chr01A	10020000	10050000	0.786811
Chr01A	10050000	10080000	0.746556
Chr01A	10080000	10110000	0.767617
Chr01A	10110000	10140000	0.924221
Chr01A	10140000	10170000	0.723751
Chr01A	10170000	10200000	0.863406
Chr01A	10200000	10230000	0.744526
Chr01A	10230000	10260000	0.666365
Chr01A	10260000	10290000	0.826328
Chr01A	10290000	10320000	0.863558
Chr01A	10320000	10350000	0.728003
Chr01A	10350000	10380000	0.683318
Chr01A	10380000	10410000	0.67031
Chr01A	10410000	10440000	0.601233
Chr01A	10440000	10470000	0.469488
Chr01A	10470000	10500000	0.638363
Chr01A	10500000	10530000	0.969761
Chr01A	10530000	10560000	0.838057
Chr01A	10560000	10590000	0.698619
Chr01A	10590000	10620000	0.902184
Chr01A	10620000	10650000	0.831117
Chr01A	10650000	10680000	0.395661
Chr01A	10680000	10710000	0.511075
Chr01A	10710000	10740000	0.908739
Chr01A	10740000	10770000	0.911315
Chr01A	10770000	10800000	0.747973
Chr01A	10800000	10830000	0.880333
Chr01A	10830000	10860000	0.611287
Chr01A	10860000	10890000	0.693196
Chr01A	10890000	10920000	0.632735
Chr01A	10920000	10950000	0.920759
Chr01A	10950000	10980000	0.610698
Chr01A	10980000	11010000	0.654488
Chr01A	11010000	11040000	0.78422
Chr01A	11040000	11070000	0.852511
Chr01A	11070000	11100000	0.775128
Chr01A	11100000	11130000	0.613584
Chr01A	11130000	11160000	0.837601
Chr01A	11160000	11190000	0.726337
Chr01A	11190000	11220000	0.484584
Chr01A	11220000	11250000	0.791082
Chr01A	11250000	11280000	0.822598
Chr01A	11280000	11310000	0.743779
Chr01A	11310000	11340000	0.812424
Chr01A	11340000	11370000	0.674253
Chr01A	11370000	11400000	0.602527
Chr01A	11400000	11430000	0.851157
Chr01A	11430000	11460000	0.779384
Chr01A	11460000	11490000	0.600621
Chr01A	11490000	11520000	0.854543
Chr01A	11520000	11550000	0.441646
Chr01A	11550000	11580000	0.677646
Chr01A	11580000	11610000	0.718105
Chr01A	11610000	11640000	0.820752
Chr01A	11640000	11670000	0.856354
Chr01A	11670000	11700000	0.87832
Chr01A	11700000	11730000	0.634423
Chr01A	11730000	11760000	0.625289
Chr01A	11760000	11790000	0.454986
Chr01A	11790000	11820000	0.849204
Chr01A	11820000	11850000	0.57626
Chr01A	11850000	11880000	0.551837
Chr01A	11880000	11910000	0.899243
Chr01A	11910000	11940000	0.632413
Chr01A	11940000	11970000	0.538299
Chr01A	11970000	12000000	0.891177
Chr01A	12000000	12030000	0.738165
Chr01A	12030000	12060000	0.76587
Chr01A	12060000	12090000	0.59542
Chr01A	12090000	12120000	0.733036
Chr01A	12120000	12150000	0.864016
Chr01A	12150000	12180000	0.897493
Chr01A	12180000	12210000	0.637877
Chr01A	12210000	12240000	0.603211
Chr01A	12240000	12270000	0.480461
Chr01A	12270000	12300000	0.271377
Chr01A	12300000	12330000	0.639325
Chr01A	12330000	12360000	0.640773
Chr01A	12360000	12390000	0.809044
Chr01A	12390000	12420000	0.67422
Chr01A	12420000	12450000	0.735922
Chr01A	12450000	12480000	0.635276
Chr01A	12480000	12510000	0.596804
Chr01A	12510000	12540000	0.801301
Chr01A	12540000	12570000	0.724815
Chr01A	12570000	12600000	0.544956
Chr01A	12600000	12630000	0.373183
Chr01A	12630000	12660000	0.903264
Chr01A	12660000	12690000	0.5321
Chr01A	12690000	12720000	0.571883
Chr01A	12720000	12750000	0.415455
Chr01A	12750000	12780000	0.448358
Chr01A	12780000	12810000	0.841881
Chr01A	12810000	12840000	0.740033
Chr01A	12840000	12870000	0.588179
Chr01A	12870000	12900000	0.581767
Chr01A	12900000	12930000	0.666847
Chr01A	12930000	12960000	0.727183
Chr01A	12960000	12990000	0.701347
Chr01A	12990000	13020000	0.451972
Chr01A	13020000	13050000	0.678799
Chr01A	13050000	13080000	0.765389
Chr01A	13080000	13110000	0.486588
Chr01A	13110000	13140000	0.764102
Chr01A	13140000	13170000	0.648416
Chr01A	13170000	13200000	0.614497
Chr01A	13200000	13230000	0.9054
Chr01A	13230000	13260000	0.734363
Chr01A	13260000	13290000	0.578519
Chr01A	13290000	13320000	0.66675
Chr01A	13320000	13350000	0.70247
Chr01A	13350000	13380000	0.60663
Chr01A	13380000	13410000	0.717502
Chr01A	13410000	13440000	0.396319
Chr01A	13440000	13470000	0.593277
Chr01A	13470000	13500000	0.583305
Chr01A	13500000	13530000	0.692846
Chr01A	13530000	13560000	0.63738
Chr01A	13560000	13590000	0.816333
Chr01A	13590000	13620000	0.53386
Chr01A	13620000	13650000	0.839463
Chr01A	13650000	13680000	0.863628
Chr01A	13680000	13710000	0.550771
Chr01A	13710000	13740000	0.450532
Chr01A	13740000	13770000	0.819684
Chr01A	13770000	13800000	0.667417
Chr01A	13800000	13830000	0.437491
Chr01A	13830000	13860000	0.486639
Chr01A	13860000	13890000	0.837821
Chr01A	13890000	13920000	0.629924
Chr01A	13920000	13950000	0.622675
Chr01A	13950000	13980000	0.406612
Chr01A	13980000	14010000	0.529694
Chr01A	14010000	14040000	0.46682
Chr01A	14040000	14070000	0.373775
Chr01A	14070000	14100000	0.773607
Chr01A	14100000	14130000	0.420219
Chr01A	14130000	14160000	0.387534
Chr01A	14160000	14190000	0.279741
Chr01A	14190000	14220000	0.673575
Chr01A	14220000	14250000	0.521429
Chr01A	14250000	14280000	0.567022
Chr01A	14280000	14310000	0.277633
Chr01A	14310000	14340000	0.856596
Chr01A	14340000	14370000	0.815141
Chr01A	14370000	14400000	0.427027
Chr01A	14400000	14430000	0.374482
Chr01A	14430000	14460000	0.611965
Chr01A	14460000	14490000	0.606945
Chr01A	14490000	14520000	0.546507
Chr01A	14520000	14550000	0.700403
Chr01A	14550000	14580000	0.67908
Chr01A	14580000	14610000	0.556986
Chr01A	14610000	14640000	0.409723
Chr01A	14640000	14670000	0.522644
Chr01A	14670000	14700000	0.731464
Chr01A	14700000	14730000	0.517015
Chr01A	14730000	14760000	0.305132
Chr01A	14760000	14790000	0.63732
Chr01A	14790000	14820000	0.463519
Chr01A	14820000	14850000	0.256502
Chr01A	14850000	14880000	0.485838
Chr01A	14880000	14910000	0.608809
Chr01A	14910000	14940000	0.752468
Chr01A	14940000	14970000	0.348613
Chr01A	14970000	15000000	0.420277
Chr01A	15000000	15030000	0.407351
Chr01A	15030000	15060000	0.521462
Chr01A	15060000	15090000	0.61688
Chr01A	15090000	15120000	0.509985
Chr01A	15120000	15150000	0.308762
Chr01A	15150000	15180000	0.815952
Chr01A	15180000	15210000	0.408516
Chr01A	15210000	15240000	0.728387
Chr01A	15240000	15270000	0.555405
Chr01A	15270000	15300000	0.317622
Chr01A	15300000	15330000	0.406576
Chr01A	15330000	15360000	0.274132
Chr01A	15360000	15390000	0.445265
Chr01A	15390000	15420000	0.48625
Chr01A	15420000	15450000	0.201718
Chr01A	15450000	15480000	0.293942
Chr01A	15480000	15510000	0.265342
Chr01A	15510000	15540000	0.737951
Chr01A	15540000	15570000	0.547484
Chr01A	15570000	15600000	0.281166
Chr01A	15600000	15630000	0.30354
Chr01A	15630000	15660000	0.819502
Chr01A	15660000	15690000	0.969995
Chr01A	15690000	15720000	0.736171
Chr01A	15720000	15750000	0.545044
Chr01A	15750000	15780000	0.400133
Chr01A	15780000	15810000	0.345581
Chr01A	15810000	15840000	0.683675
Chr01A	15840000	15870000	0.636432
Chr01A	15870000	15900000	0.185166
Chr01A	15900000	15930000	0.377422
Chr01A	15930000	15960000	0.52
Chr01A	15960000	15990000	0.653299
Chr01A	15990000	16020000	0.606365
Chr01A	16020000	16050000	0.702451
Chr01A	16050000	16080000	0.460504
Chr01A	16080000	16110000	0.328286
Chr01A	16110000	16140000	0.474128
Chr01A	16140000	16170000	0.56205
Chr01A	16170000	16200000	0.669282
Chr01A	16200000	16230000	0.797015
Chr01A	16230000	16260000	0.592972
Chr01A	16260000	16290000	0.324881
Chr01A	16290000	16320000	0.16534
Chr01A	16320000	16350000	0.532414
Chr01A	16350000	16380000	0.561097
Chr01A	16380000	16410000	0.692301
Chr01A	16410000	16440000	0.883674
Chr01A	16440000	16470000	0.5392
Chr01A	16470000	16500000	0.618855
Chr01A	16500000	16530000	0.446951
Chr01A	16530000	16560000	0.517195
Chr01A	16560000	16590000	0.559081
Chr01A	16590000	16620000	0.536977
Chr01A	16620000	16650000	0.645687
Chr01A	16650000	16680000	0.635836
Chr01A	16680000	16710000	0.668409
Chr01A	16710000	16740000	0.598223
Chr01A	16740000	16770000	0.574877
Chr01A	16770000	16800000	0.423652
Chr01A	16800000	16830000	0.836064
Chr01A	16830000	16860000	0.729473
Chr01A	16860000	16890000	0.653256
Chr01A	16890000	16920000	0.392215
Chr01A	16920000	16950000	0.491025
Chr01A	16950000	16980000	0.747283
Chr01A	16980000	17010000	0.609875
Chr01A	17010000	17040000	0.384882
Chr01A	17040000	17070000	0.339244
Chr01A	17070000	17100000	0.384491
Chr01A	17100000	17130000	0.53244
Chr01A	17130000	17160000	0.453605
Chr01A	17160000	17190000	0.653249
Chr01A	17190000	17220000	0.50296
Chr01A	17220000	17250000	0.390531
Chr01A	17250000	17280000	0.223262
Chr01A	17280000	17310000	0.42816
Chr01A	17310000	17340000	0.387214
Chr01A	17340000	17370000	0.515321
Chr01A	17370000	17400000	0.312198
Chr01A	17400000	17430000	0.737515
Chr01A	17430000	17460000	0.307605
Chr01A	17460000	17490000	0.355188
Chr01A	17490000	17520000	0.222001
Chr01A	17520000	17550000	0.48048
Chr01A	17550000	17580000	0.398925
Chr01A	17580000	17610000	0.428138
Chr01A	17610000	17640000	0.215957
Chr01A	17640000	17670000	0.514036
Chr01A	17670000	17700000	0.2683
Chr01A	17700000	17730000	0.234325
Chr01A	17730000	17760000	0.370678
Chr01A	17760000	17790000	0.338707
Chr01A	17790000	17820000	0.606513
Chr01A	17820000	17850000	0.455014
Chr01A	17850000	17880000	0.222076
Chr01A	17880000	17910000	0.360555
Chr01A	17910000	17940000	0.419264
Chr01A	17940000	17970000	0.387299
Chr01A	17970000	18000000	0.305725
Chr01A	18000000	18030000	0.627851
Chr01A	18030000	18060000	0.45408
Chr01A	18060000	18090000	0.3962
Chr01A	18090000	18120000	0.258189
Chr01A	18120000	18150000	0.346349
Chr01A	18150000	18180000	0.505052
Chr01A	18180000	18210000	0.53189
Chr01A	18210000	18240000	0.384218
Chr01A	18240000	18270000	0.283946
Chr01A	18270000	18300000	0.517376
Chr01A	18300000	18330000	0.458113
Chr01A	18330000	18360000	0.613133
Chr01A	18360000	18390000	0.387366
Chr01A	18390000	18420000	0.883638
Chr01A	18420000	18450000	0.512368
Chr01A	18450000	18480000	0.458332
Chr01A	18480000	18510000	0.526452
Chr01A	18510000	18540000	0.294946
Chr01A	18540000	18570000	0.500458
Chr01A	18570000	18600000	0.478592
Chr01A	18600000	18630000	0.688322
Chr01A	18630000	18660000	0.775911
Chr01A	18660000	18690000	0.434784
Chr01A	18690000	18720000	0.392004
Chr01A	18720000	18750000	0.405416
Chr01A	18750000	18780000	0.475804
Chr01A	18780000	18810000	0.543022
Chr01A	18810000	18840000	0.393881
Chr01A	18840000	18870000	0.361725
Chr01A	18870000	18900000	0.338307
Chr01A	18900000	18930000	0.377761
Chr01A	18930000	18960000	0.414319
Chr01A	18960000	18990000	0.464061
Chr01A	18990000	19020000	0.618477
Chr01A	19020000	19050000	0.324676
Chr01A	19050000	19080000	0.477317
Chr01A	19080000	19110000	0.52495
Chr01A	19110000	19140000	0.360272
Chr01A	19140000	19170000	0.38511
Chr01A	19170000	19200000	0.358146
Chr01A	19200000	19230000	0.303253
Chr01A	19230000	19260000	0.342236
Chr01A	19260000	19290000	0.324624
Chr01A	19290000	19320000	0.392288
Chr01A	19320000	19350000	0.42337
Chr01A	19350000	19380000	0.487726
Chr01A	19380000	19410000	0.336946
Chr01A	19410000	19440000	0.294617
Chr01A	19440000	19470000	0.273736
Chr01A	19470000	19500000	0.292188
Chr01A	19500000	19530000	0.277301
Chr01A	19530000	19560000	0.283033
Chr01A	19560000	19590000	0.318072
Chr01A	19590000	19620000	0.369539
Chr01A	19620000	19650000	0.494122
Chr01A	19650000	19680000	0.430827
Chr01A	19680000	19710000	0.472113
Chr01A	19710000	19740000	0.345165
Chr01A	19740000	19770000	0.241844
Chr01A	19770000	19800000	0.447131
Chr01A	19800000	19830000	0.326188
Chr01A	19830000	19860000	0.331882
Chr01A	19860000	19890000	0.479816
Chr01A	19890000	19920000	0.373974
Chr01A	19920000	19950000	0.407389
Chr01A	19950000	19980000	0.2384
Chr01A	19980000	20010000	0.345107
Chr01A	20010000	20040000	0.210929
Chr01A	20040000	20070000	0.331089
Chr01A	20070000	20100000	0.333951
Chr01A	20100000	20130000	0.641929
Chr01A	20130000	20160000	0.400845
Chr01A	20160000	20190000	0.289962
Chr01A	20190000	20220000	0.388041
Chr01A	20220000	20250000	0.267958
Chr01A	20250000	20280000	0.368579
Chr01A	20280000	20310000	0.393812
Chr01A	20310000	20340000	0.330577
Chr01A	20340000	20370000	0.304243
Chr01A	20370000	20400000	0.317969
Chr01A	20400000	20430000	0.187527
Chr01A	20430000	20460000	0.276252
Chr01A	20460000	20490000	0.414321
Chr01A	20490000	20520000	0.225048
Chr01A	20520000	20550000	0.245002
Chr01A	20550000	20580000	0.34719
Chr01A	20580000	20610000	0.267217
Chr01A	20610000	20640000	0.393743
Chr01A	20640000	20670000	0.412273
Chr01A	20670000	20700000	0.316125
Chr01A	20700000	20730000	0.29058
Chr01A	20730000	20760000	0.279986
Chr01A	20760000	20790000	0.658941
Chr01A	20790000	20820000	0.270814
Chr01A	20820000	20850000	0.27635
Chr01A	20850000	20880000	0.425027
Chr01A	20880000	20910000	0.377
Chr01A	20910000	20940000	0.378541
Chr01A	20940000	20970000	0.324033
Chr01A	20970000	21000000	0.219037
Chr01A	21000000	21030000	0.278843
Chr01A	21030000	21060000	0.240672
Chr01A	21060000	21090000	0.451213
Chr01A	21090000	21120000	0.242649
Chr01A	21120000	21150000	0.33127
Chr01A	21150000	21180000	0.309974
Chr01A	21180000	21210000	0.254925
Chr01A	21210000	21240000	0.20469
Chr01A	21240000	21270000	0.376089
Chr01A	21270000	21300000	0.303838
Chr01A	21300000	21330000	0.409522
Chr01A	21330000	21360000	0.475269
Chr01A	21360000	21390000	0.348744
Chr01A	21390000	21420000	0.43049
Chr01A	21420000	21450000	0.385642
Chr01A	21450000	21480000	0.686759
Chr01A	21480000	21510000	0.327431
Chr01A	21510000	21540000	0.258909
Chr01A	21540000	21570000	0.320518
Chr01A	21570000	21600000	0.24862
Chr01A	21600000	21630000	0.225217
Chr01A	21630000	21660000	0.220427
Chr01A	21660000	21690000	0.193424
Chr01A	21690000	21720000	0.236815
Chr01A	21720000	21750000	0.366832
Chr01A	21750000	21780000	0.660013
Chr01A	21780000	21810000	0.308356
Chr01A	21810000	21840000	0.194144
Chr01A	21840000	21870000	0.220654
Chr01A	21870000	21900000	0.350896
Chr01A	21900000	21930000	0.353009
Chr01A	21930000	21960000	0.298339
Chr01A	21960000	21990000	0.349719
Chr01A	21990000	22020000	0.33035
Chr01A	22020000	22050000	0.463921
Chr01A	22050000	22080000	0.199834
Chr01A	22080000	22110000	0.597442
Chr01A	22110000	22140000	0.272491
Chr01A	22140000	22170000	0.673686
Chr01A	22170000	22200000	0.276162
